Priority queue at time: 0
Queue size: 0
Priority queue at time: 999
Queue size: 176
Arrival Time: 996, Processing Time: 3, Priority: 0
Arrival Time: 3451, Processing Time: 13, Priority: 0
Arrival Time: 3201, Processing Time: 13, Priority: 0
Arrival Time: 1476, Processing Time: 13, Priority: 0
Arrival Time: 250, Processing Time: 13, Priority: 0
Arrival Time: 1351, Processing Time: 13, Priority: 0
Arrival Time: 1926, Processing Time: 13, Priority: 0
Arrival Time: 450, Processing Time: 13, Priority: 0
Arrival Time: 1074, Processing Time: 13, Priority: 0
Arrival Time: 2099, Processing Time: 13, Priority: 0
Arrival Time: 3099, Processing Time: 13, Priority: 0
Arrival Time: 2875, Processing Time: 13, Priority: 0
Arrival Time: 49, Processing Time: 13, Priority: 0
Arrival Time: 3475, Processing Time: 13, Priority: 0
Arrival Time: 3126, Processing Time: 13, Priority: 0
Arrival Time: 1200, Processing Time: 13, Priority: 0
Arrival Time: 176, Processing Time: 13, Priority: 0
Arrival Time: 3850, Processing Time: 13, Priority: 0
Arrival Time: 724, Processing Time: 13, Priority: 0
Arrival Time: 3000, Processing Time: 13, Priority: 0
Arrival Time: 1174, Processing Time: 13, Priority: 0
Arrival Time: 1700, Processing Time: 13, Priority: 0
Arrival Time: 200, Processing Time: 13, Priority: 0
Arrival Time: 3800, Processing Time: 13, Priority: 0
Arrival Time: 2826, Processing Time: 13, Priority: 0
Arrival Time: 1774, Processing Time: 13, Priority: 0
Arrival Time: 1650, Processing Time: 13, Priority: 0
Arrival Time: 976, Processing Time: 13, Priority: 0
Arrival Time: 2774, Processing Time: 13, Priority: 0
Arrival Time: 874, Processing Time: 13, Priority: 0
Arrival Time: 2801, Processing Time: 13, Priority: 0
Arrival Time: 2026, Processing Time: 14, Priority: 0
Arrival Time: 349, Processing Time: 14, Priority: 0
Arrival Time: 3374, Processing Time: 14, Priority: 0
Arrival Time: 74, Processing Time: 14, Priority: 0
Arrival Time: 2325, Processing Time: 14, Priority: 0
Arrival Time: 2650, Processing Time: 14, Priority: 0
Arrival Time: 3674, Processing Time: 14, Priority: 0
Arrival Time: 1901, Processing Time: 14, Priority: 0
Arrival Time: 2751, Processing Time: 14, Priority: 0
Arrival Time: 700, Processing Time: 14, Priority: 0
Arrival Time: 2350, Processing Time: 14, Priority: 0
Arrival Time: 1149, Processing Time: 14, Priority: 0
Arrival Time: 3750, Processing Time: 14, Priority: 0
Arrival Time: 900, Processing Time: 14, Priority: 0
Arrival Time: 949, Processing Time: 14, Priority: 0
Arrival Time: 3601, Processing Time: 14, Priority: 0
Arrival Time: 3351, Processing Time: 14, Priority: 0
Arrival Time: 1051, Processing Time: 14, Priority: 0
Arrival Time: 474, Processing Time: 14, Priority: 0
Arrival Time: 2475, Processing Time: 14, Priority: 0
Arrival Time: 924, Processing Time: 14, Priority: 0
Arrival Time: 3151, Processing Time: 14, Priority: 0
Arrival Time: 3401, Processing Time: 14, Priority: 0
Arrival Time: 2849, Processing Time: 14, Priority: 0
Arrival Time: 651, Processing Time: 14, Priority: 0
Arrival Time: 274, Processing Time: 14, Priority: 0
Arrival Time: 2175, Processing Time: 14, Priority: 0
Arrival Time: 3324, Processing Time: 14, Priority: 0
Arrival Time: 3074, Processing Time: 14, Priority: 0
Arrival Time: 851, Processing Time: 14, Priority: 0
Arrival Time: 1324, Processing Time: 15, Priority: 0
Arrival Time: 2049, Processing Time: 15, Priority: 0
Arrival Time: 549, Processing Time: 15, Priority: 0
Arrival Time: 2924, Processing Time: 15, Priority: 0
Arrival Time: 2901, Processing Time: 15, Priority: 0
Arrival Time: 3549, Processing Time: 15, Priority: 0
Arrival Time: 3701, Processing Time: 15, Priority: 0
Arrival Time: 126, Processing Time: 15, Priority: 0
Arrival Time: 3050, Processing Time: 15, Priority: 0
Arrival Time: 1524, Processing Time: 15, Priority: 0
Arrival Time: 1601, Processing Time: 15, Priority: 0
Arrival Time: 1025, Processing Time: 15, Priority: 0
Arrival Time: 424, Processing Time: 15, Priority: 0
Arrival Time: 99, Processing Time: 15, Priority: 0
Arrival Time: 2549, Processing Time: 15, Priority: 0
Arrival Time: 2274, Processing Time: 15, Priority: 0
Arrival Time: 3924, Processing Time: 15, Priority: 0
Arrival Time: 2400, Processing Time: 15, Priority: 0
Arrival Time: 501, Processing Time: 15, Priority: 0
Arrival Time: 2250, Processing Time: 15, Priority: 0
Arrival Time: 3976, Processing Time: 15, Priority: 0
Arrival Time: 3250, Processing Time: 15, Priority: 0
Arrival Time: 675, Processing Time: 15, Priority: 0
Arrival Time: 2076, Processing Time: 15, Priority: 0
Arrival Time: 1374, Processing Time: 15, Priority: 0
Arrival Time: 2300, Processing Time: 15, Priority: 0
Arrival Time: 2374, Processing Time: 15, Priority: 0
Arrival Time: 2424, Processing Time: 15, Priority: 0
Arrival Time: 1549, Processing Time: 15, Priority: 0
Arrival Time: 2674, Processing Time: 15, Priority: 0
Arrival Time: 1801, Processing Time: 15, Priority: 0
Arrival Time: 749, Processing Time: 15, Priority: 0
Arrival Time: 1099, Processing Time: 15, Priority: 0
Priority queue at time: 4995
Queue size: 856
Arrival Time: 4984, Processing Time: 2, Priority: 0
Arrival Time: 4980, Processing Time: 3, Priority: 0
Arrival Time: 4959, Processing Time: 4, Priority: 0
Arrival Time: 4994, Processing Time: 4, Priority: 0
Arrival Time: 4784, Processing Time: 5, Priority: 0
Arrival Time: 4876, Processing Time: 5, Priority: 0
Arrival Time: 4901, Processing Time: 5, Priority: 0
Arrival Time: 4919, Processing Time: 5, Priority: 0
Arrival Time: 4930, Processing Time: 5, Priority: 0
Arrival Time: 4941, Processing Time: 5, Priority: 0
Arrival Time: 4790, Processing Time: 5, Priority: 0
Arrival Time: 4794, Processing Time: 5, Priority: 0
Arrival Time: 4846, Processing Time: 5, Priority: 0
Arrival Time: 4764, Processing Time: 5, Priority: 0
Arrival Time: 4731, Processing Time: 5, Priority: 0
Arrival Time: 4745, Processing Time: 5, Priority: 0
Arrival Time: 2274, Processing Time: 5, Priority: 0
Arrival Time: 4534, Processing Time: 5, Priority: 0
Arrival Time: 4566, Processing Time: 5, Priority: 0
Arrival Time: 2281, Processing Time: 5, Priority: 0
Arrival Time: 1524, Processing Time: 5, Priority: 0
Arrival Time: 4386, Processing Time: 5, Priority: 0
Arrival Time: 4451, Processing Time: 5, Priority: 0
Arrival Time: 4460, Processing Time: 5, Priority: 0
Arrival Time: 4419, Processing Time: 5, Priority: 0
Arrival Time: 1089, Processing Time: 5, Priority: 0
Arrival Time: 1370, Processing Time: 5, Priority: 0
Arrival Time: 4356, Processing Time: 5, Priority: 0
Arrival Time: 2244, Processing Time: 5, Priority: 0
Arrival Time: 4304, Processing Time: 5, Priority: 0
Arrival Time: 4329, Processing Time: 5, Priority: 0
Arrival Time: 4315, Processing Time: 5, Priority: 0
Arrival Time: 2369, Processing Time: 5, Priority: 0
Arrival Time: 4195, Processing Time: 5, Priority: 0
Arrival Time: 4241, Processing Time: 5, Priority: 0
Arrival Time: 4216, Processing Time: 5, Priority: 0
Arrival Time: 2354, Processing Time: 5, Priority: 0
Arrival Time: 2405, Processing Time: 5, Priority: 0
Arrival Time: 2390, Processing Time: 5, Priority: 0
Arrival Time: 4141, Processing Time: 5, Priority: 0
Arrival Time: 4149, Processing Time: 5, Priority: 0
Arrival Time: 2339, Processing Time: 5, Priority: 0
Arrival Time: 2499, Processing Time: 5, Priority: 0
Arrival Time: 2480, Processing Time: 5, Priority: 0
Arrival Time: 2549, Processing Time: 5, Priority: 0
Arrival Time: 2534, Processing Time: 5, Priority: 0
Arrival Time: 3796, Processing Time: 5, Priority: 0
Arrival Time: 3729, Processing Time: 5, Priority: 0
Arrival Time: 2381, Processing Time: 5, Priority: 0
Arrival Time: 4054, Processing Time: 5, Priority: 0
Arrival Time: 4075, Processing Time: 5, Priority: 0
Arrival Time: 3971, Processing Time: 5, Priority: 0
Arrival Time: 4011, Processing Time: 5, Priority: 0
Arrival Time: 4014, Processing Time: 5, Priority: 0
Arrival Time: 3849, Processing Time: 5, Priority: 0
Arrival Time: 3864, Processing Time: 5, Priority: 0
Arrival Time: 3885, Processing Time: 5, Priority: 0
Arrival Time: 3781, Processing Time: 5, Priority: 0
Arrival Time: 3629, Processing Time: 5, Priority: 0
Arrival Time: 3640, Processing Time: 5, Priority: 0
Arrival Time: 3655, Processing Time: 5, Priority: 0
Arrival Time: 3689, Processing Time: 5, Priority: 0
Arrival Time: 3694, Processing Time: 5, Priority: 0
Arrival Time: 3699, Processing Time: 5, Priority: 0
Arrival Time: 3661, Processing Time: 5, Priority: 0
Arrival Time: 3551, Processing Time: 5, Priority: 0
Arrival Time: 3591, Processing Time: 5, Priority: 0
Arrival Time: 3600, Processing Time: 5, Priority: 0
Arrival Time: 3505, Processing Time: 5, Priority: 0
Arrival Time: 3519, Processing Time: 5, Priority: 0
Arrival Time: 3526, Processing Time: 5, Priority: 0
Arrival Time: 2509, Processing Time: 5, Priority: 0
Arrival Time: 1470, Processing Time: 5, Priority: 0
Arrival Time: 1676, Processing Time: 5, Priority: 0
Arrival Time: 534, Processing Time: 5, Priority: 0
Arrival Time: 1689, Processing Time: 5, Priority: 0
Arrival Time: 1931, Processing Time: 5, Priority: 0
Arrival Time: 756, Processing Time: 5, Priority: 0
Arrival Time: 96, Processing Time: 5, Priority: 0
Arrival Time: 836, Processing Time: 5, Priority: 0
Arrival Time: 1881, Processing Time: 5, Priority: 0
Arrival Time: 3306, Processing Time: 5, Priority: 0
Arrival Time: 405, Processing Time: 5, Priority: 0
Arrival Time: 100, Processing Time: 5, Priority: 0
Arrival Time: 924, Processing Time: 5, Priority: 0
Arrival Time: 3300, Processing Time: 5, Priority: 0
Arrival Time: 139, Processing Time: 5, Priority: 0
Arrival Time: 2445, Processing Time: 5, Priority: 0
Arrival Time: 2029, Processing Time: 5, Priority: 0
Arrival Time: 1760, Processing Time: 5, Priority: 0
Arrival Time: 1750, Processing Time: 5, Priority: 0
Arrival Time: 800, Processing Time: 5, Priority: 0
Arrival Time: 2425, Processing Time: 5, Priority: 0
Arrival Time: 3224, Processing Time: 5, Priority: 0
Arrival Time: 3229, Processing Time: 5, Priority: 0
Arrival Time: 916, Processing Time: 5, Priority: 0
Arrival Time: 709, Processing Time: 5, Priority: 0
Arrival Time: 319, Processing Time: 5, Priority: 0
Arrival Time: 746, Processing Time: 5, Priority: 0
Arrival Time: 2020, Processing Time: 5, Priority: 0
Arrival Time: 3101, Processing Time: 5, Priority: 0
Arrival Time: 1724, Processing Time: 5, Priority: 0
Arrival Time: 334, Processing Time: 5, Priority: 0
Arrival Time: 3111, Processing Time: 5, Priority: 0
Arrival Time: 3085, Processing Time: 5, Priority: 0
Arrival Time: 890, Processing Time: 5, Priority: 0
Arrival Time: 2125, Processing Time: 5, Priority: 0
Arrival Time: 1659, Processing Time: 5, Priority: 0
Arrival Time: 3170, Processing Time: 5, Priority: 0
Arrival Time: 461, Processing Time: 5, Priority: 0
Arrival Time: 131, Processing Time: 5, Priority: 0
Arrival Time: 1850, Processing Time: 5, Priority: 0
Arrival Time: 2659, Processing Time: 5, Priority: 0
Arrival Time: 2651, Processing Time: 5, Priority: 0
Arrival Time: 2775, Processing Time: 5, Priority: 0
Arrival Time: 809, Processing Time: 5, Priority: 0
Arrival Time: 1830, Processing Time: 5, Priority: 0
Arrival Time: 984, Processing Time: 5, Priority: 0
Arrival Time: 2724, Processing Time: 5, Priority: 0
Arrival Time: 2859, Processing Time: 5, Priority: 0
Arrival Time: 2855, Processing Time: 5, Priority: 0
Arrival Time: 449, Processing Time: 5, Priority: 0
Arrival Time: 500, Processing Time: 5, Priority: 0
Arrival Time: 1359, Processing Time: 5, Priority: 0
Arrival Time: 2911, Processing Time: 5, Priority: 0
Arrival Time: 2189, Processing Time: 5, Priority: 0
Arrival Time: 979, Processing Time: 5, Priority: 0
Arrival Time: 2170, Processing Time: 5, Priority: 0
Arrival Time: 699, Processing Time: 5, Priority: 0
Arrival Time: 1335, Processing Time: 5, Priority: 0
Arrival Time: 2990, Processing Time: 5, Priority: 0
Arrival Time: 1434, Processing Time: 5, Priority: 0
Arrival Time: 751, Processing Time: 5, Priority: 0
Arrival Time: 455, Processing Time: 5, Priority: 0
Arrival Time: 3071, Processing Time: 5, Priority: 0
Arrival Time: 114, Processing Time: 5, Priority: 0
Arrival Time: 2941, Processing Time: 5, Priority: 0
Arrival Time: 2961, Processing Time: 5, Priority: 0
Arrival Time: 971, Processing Time: 5, Priority: 0
Arrival Time: 3054, Processing Time: 5, Priority: 0
Arrival Time: 2236, Processing Time: 5, Priority: 0
Arrival Time: 3039, Processing Time: 5, Priority: 0
Arrival Time: 2205, Processing Time: 5, Priority: 0
Arrival Time: 2195, Processing Time: 5, Priority: 0
Arrival Time: 1815, Processing Time: 5, Priority: 0
Arrival Time: 229, Processing Time: 5, Priority: 0
Arrival Time: 2900, Processing Time: 5, Priority: 0
Arrival Time: 2640, Processing Time: 5, Priority: 0
Arrival Time: 2604, Processing Time: 5, Priority: 0
Arrival Time: 1545, Processing Time: 5, Priority: 0
Arrival Time: 444, Processing Time: 5, Priority: 0
Arrival Time: 209, Processing Time: 5, Priority: 0
Arrival Time: 2999, Processing Time: 5, Priority: 0
Arrival Time: 186, Processing Time: 5, Priority: 0
Arrival Time: 1649, Processing Time: 5, Priority: 0
Arrival Time: 919, Processing Time: 5, Priority: 0
Arrival Time: 771, Processing Time: 5, Priority: 0
Arrival Time: 1040, Processing Time: 5, Priority: 0
Arrival Time: 2969, Processing Time: 5, Priority: 0
Arrival Time: 2680, Processing Time: 6, Priority: 0
Arrival Time: 1111, Processing Time: 6, Priority: 0
Arrival Time: 1401, Processing Time: 6, Priority: 0
Arrival Time: 1431, Processing Time: 6, Priority: 0
Arrival Time: 351, Processing Time: 6, Priority: 0
Arrival Time: 1379, Processing Time: 6, Priority: 0
Arrival Time: 1139, Processing Time: 6, Priority: 0
Arrival Time: 1371, Processing Time: 6, Priority: 0
Arrival Time: 2630, Processing Time: 6, Priority: 0
Arrival Time: 1560, Processing Time: 6, Priority: 0
Arrival Time: 1481, Processing Time: 6, Priority: 0
Arrival Time: 1299, Processing Time: 6, Priority: 0
Arrival Time: 1321, Processing Time: 6, Priority: 0
Arrival Time: 4979, Processing Time: 6, Priority: 0
Arrival Time: 4901, Processing Time: 6, Priority: 0
Arrival Time: 4940, Processing Time: 6, Priority: 0
Arrival Time: 59, Processing Time: 6, Priority: 0
Arrival Time: 2479, Processing Time: 6, Priority: 0
Arrival Time: 2429, Processing Time: 6, Priority: 0
Arrival Time: 2520, Processing Time: 6, Priority: 0
Arrival Time: 1281, Processing Time: 6, Priority: 0
Arrival Time: 2441, Processing Time: 6, Priority: 0
Arrival Time: 2451, Processing Time: 6, Priority: 0
Arrival Time: 359, Processing Time: 6, Priority: 0
Arrival Time: 4769, Processing Time: 6, Priority: 0
Arrival Time: 4670, Processing Time: 6, Priority: 0
Arrival Time: 4690, Processing Time: 6, Priority: 0
Arrival Time: 4709, Processing Time: 6, Priority: 0
Arrival Time: 4630, Processing Time: 6, Priority: 0
Arrival Time: 290, Processing Time: 6, Priority: 0
Arrival Time: 1329, Processing Time: 6, Priority: 0
Arrival Time: 2281, Processing Time: 6, Priority: 0
Arrival Time: 319, Processing Time: 6, Priority: 0
Arrival Time: 1150, Processing Time: 6, Priority: 0
Arrival Time: 911, Processing Time: 6, Priority: 0
Arrival Time: 4550, Processing Time: 6, Priority: 0
Arrival Time: 649, Processing Time: 6, Priority: 0
Arrival Time: 4531, Processing Time: 6, Priority: 0
Arrival Time: 510, Processing Time: 6, Priority: 0
Arrival Time: 310, Processing Time: 6, Priority: 0
Arrival Time: 2611, Processing Time: 6, Priority: 0
Arrival Time: 2760, Processing Time: 6, Priority: 0
Arrival Time: 1389, Processing Time: 6, Priority: 0
Arrival Time: 2941, Processing Time: 6, Priority: 0
Arrival Time: 2570, Processing Time: 6, Priority: 0
Arrival Time: 171, Processing Time: 6, Priority: 0
Arrival Time: 4460, Processing Time: 6, Priority: 0
Arrival Time: 160, Processing Time: 6, Priority: 0
Arrival Time: 1121, Processing Time: 6, Priority: 0
Arrival Time: 4449, Processing Time: 6, Priority: 0
Arrival Time: 4399, Processing Time: 6, Priority: 0
Arrival Time: 1251, Processing Time: 6, Priority: 0
Arrival Time: 4341, Processing Time: 6, Priority: 0
Arrival Time: 4279, Processing Time: 6, Priority: 0
Arrival Time: 4159, Processing Time: 6, Priority: 0
Arrival Time: 4170, Processing Time: 6, Priority: 0
Arrival Time: 1010, Processing Time: 6, Priority: 0
Arrival Time: 260, Processing Time: 6, Priority: 0
Arrival Time: 4129, Processing Time: 6, Priority: 0
Arrival Time: 2109, Processing Time: 6, Priority: 0
Arrival Time: 2081, Processing Time: 6, Priority: 0
Arrival Time: 760, Processing Time: 6, Priority: 0
Arrival Time: 1039, Processing Time: 6, Priority: 0
Arrival Time: 1871, Processing Time: 6, Priority: 0
Arrival Time: 540, Processing Time: 6, Priority: 0
Arrival Time: 409, Processing Time: 6, Priority: 0
Arrival Time: 4040, Processing Time: 6, Priority: 0
Arrival Time: 4029, Processing Time: 6, Priority: 0
Arrival Time: 3970, Processing Time: 6, Priority: 0
Arrival Time: 3820, Processing Time: 6, Priority: 0
Arrival Time: 3760, Processing Time: 6, Priority: 0
Arrival Time: 3719, Processing Time: 6, Priority: 0
Arrival Time: 300, Processing Time: 6, Priority: 0
Arrival Time: 3781, Processing Time: 6, Priority: 0
Arrival Time: 1980, Processing Time: 6, Priority: 0
Arrival Time: 2160, Processing Time: 6, Priority: 0
Arrival Time: 3039, Processing Time: 6, Priority: 0
Arrival Time: 960, Processing Time: 6, Priority: 0
Arrival Time: 2230, Processing Time: 6, Priority: 0
Arrival Time: 1961, Processing Time: 6, Priority: 0
Arrival Time: 1851, Processing Time: 6, Priority: 0
Arrival Time: 79, Processing Time: 6, Priority: 0
Arrival Time: 3690, Processing Time: 6, Priority: 0
Arrival Time: 3601, Processing Time: 6, Priority: 0
Arrival Time: 3571, Processing Time: 6, Priority: 0
Arrival Time: 3430, Processing Time: 6, Priority: 0
Arrival Time: 3470, Processing Time: 6, Priority: 0
Arrival Time: 1639, Processing Time: 6, Priority: 0
Arrival Time: 111, Processing Time: 6, Priority: 0
Arrival Time: 3401, Processing Time: 6, Priority: 0
Arrival Time: 1731, Processing Time: 6, Priority: 0
Arrival Time: 1779, Processing Time: 6, Priority: 0
Arrival Time: 831, Processing Time: 6, Priority: 0
Arrival Time: 19, Processing Time: 6, Priority: 0
Arrival Time: 1529, Processing Time: 6, Priority: 0
Arrival Time: 1741, Processing Time: 6, Priority: 0
Arrival Time: 1601, Processing Time: 6, Priority: 0
Arrival Time: 810, Processing Time: 6, Priority: 0
Arrival Time: 710, Processing Time: 6, Priority: 0
Arrival Time: 2579, Processing Time: 6, Priority: 0
Arrival Time: 401, Processing Time: 6, Priority: 0
Arrival Time: 4139, Processing Time: 6, Priority: 0
Arrival Time: 4500, Processing Time: 6, Priority: 0
Arrival Time: 1620, Processing Time: 6, Priority: 0
Arrival Time: 2399, Processing Time: 6, Priority: 0
Arrival Time: 611, Processing Time: 6, Priority: 0
Arrival Time: 1579, Processing Time: 6, Priority: 0
Arrival Time: 3109, Processing Time: 6, Priority: 0
Arrival Time: 2099, Processing Time: 6, Priority: 0
Arrival Time: 530, Processing Time: 6, Priority: 0
Arrival Time: 2950, Processing Time: 7, Priority: 0
Arrival Time: 2961, Processing Time: 7, Priority: 0
Arrival Time: 3079, Processing Time: 7, Priority: 0
Arrival Time: 1471, Processing Time: 7, Priority: 0
Arrival Time: 2880, Processing Time: 7, Priority: 0
Arrival Time: 2601, Processing Time: 7, Priority: 0
Arrival Time: 1440, Processing Time: 7, Priority: 0
Arrival Time: 1421, Processing Time: 7, Priority: 0
Arrival Time: 2820, Processing Time: 7, Priority: 0
Arrival Time: 1131, Processing Time: 7, Priority: 0
Arrival Time: 440, Processing Time: 7, Priority: 0
Arrival Time: 2779, Processing Time: 7, Priority: 0
Arrival Time: 239, Processing Time: 7, Priority: 0
Arrival Time: 2750, Processing Time: 7, Priority: 0
Arrival Time: 2719, Processing Time: 7, Priority: 0
Arrival Time: 4480, Processing Time: 7, Priority: 0
Arrival Time: 1360, Processing Time: 7, Priority: 0
Arrival Time: 2659, Processing Time: 7, Priority: 0
Arrival Time: 369, Processing Time: 7, Priority: 0
Arrival Time: 2640, Processing Time: 7, Priority: 0
Arrival Time: 180, Processing Time: 7, Priority: 0
Arrival Time: 1591, Processing Time: 7, Priority: 0
Arrival Time: 1291, Processing Time: 7, Priority: 0
Arrival Time: 2259, Processing Time: 7, Priority: 0
Arrival Time: 891, Processing Time: 7, Priority: 0
Arrival Time: 1261, Processing Time: 7, Priority: 0
Arrival Time: 4971, Processing Time: 7, Priority: 0
Arrival Time: 2489, Processing Time: 7, Priority: 0
Arrival Time: 1219, Processing Time: 7, Priority: 0
Arrival Time: 4949, Processing Time: 7, Priority: 0
Arrival Time: 4831, Processing Time: 7, Priority: 0
Arrival Time: 4781, Processing Time: 7, Priority: 0
Arrival Time: 4791, Processing Time: 7, Priority: 0
Arrival Time: 4730, Processing Time: 7, Priority: 0
Arrival Time: 2349, Processing Time: 7, Priority: 0
Arrival Time: 2341, Processing Time: 7, Priority: 0
Arrival Time: 4651, Processing Time: 7, Priority: 0
Arrival Time: 2309, Processing Time: 7, Priority: 0
Arrival Time: 4641, Processing Time: 7, Priority: 0
Arrival Time: 2291, Processing Time: 7, Priority: 0
Arrival Time: 4151, Processing Time: 7, Priority: 0
Arrival Time: 1949, Processing Time: 7, Priority: 0
Arrival Time: 4579, Processing Time: 7, Priority: 0
Arrival Time: 2200, Processing Time: 7, Priority: 0
Arrival Time: 2180, Processing Time: 7, Priority: 0
Arrival Time: 1501, Processing Time: 7, Priority: 0
Arrival Time: 3001, Processing Time: 7, Priority: 0
Arrival Time: 1089, Processing Time: 7, Priority: 0
Arrival Time: 4270, Processing Time: 7, Priority: 0
Arrival Time: 4261, Processing Time: 7, Priority: 0
Arrival Time: 4239, Processing Time: 7, Priority: 0
Arrival Time: 1049, Processing Time: 7, Priority: 0
Arrival Time: 99, Processing Time: 7, Priority: 0
Arrival Time: 3741, Processing Time: 7, Priority: 0
Arrival Time: 4021, Processing Time: 7, Priority: 0
Arrival Time: 3960, Processing Time: 7, Priority: 0
Arrival Time: 3980, Processing Time: 7, Priority: 0
Arrival Time: 1521, Processing Time: 7, Priority: 0
Arrival Time: 3161, Processing Time: 7, Priority: 0
Arrival Time: 1999, Processing Time: 7, Priority: 0
Arrival Time: 2021, Processing Time: 7, Priority: 0
Arrival Time: 1990, Processing Time: 7, Priority: 0
Arrival Time: 390, Processing Time: 7, Priority: 0
Arrival Time: 1921, Processing Time: 7, Priority: 0
Arrival Time: 599, Processing Time: 7, Priority: 0
Arrival Time: 469, Processing Time: 7, Priority: 0
Arrival Time: 4619, Processing Time: 7, Priority: 0
Arrival Time: 3129, Processing Time: 7, Priority: 0
Arrival Time: 1829, Processing Time: 7, Priority: 0
Arrival Time: 1819, Processing Time: 7, Priority: 0
Arrival Time: 221, Processing Time: 7, Priority: 0
Arrival Time: 1511, Processing Time: 7, Priority: 0
Arrival Time: 3490, Processing Time: 7, Priority: 0
Arrival Time: 210, Processing Time: 7, Priority: 0
Arrival Time: 821, Processing Time: 7, Priority: 0
Arrival Time: 3420, Processing Time: 7, Priority: 0
Arrival Time: 1699, Processing Time: 7, Priority: 0
Arrival Time: 1691, Processing Time: 7, Priority: 0
Arrival Time: 3390, Processing Time: 7, Priority: 0
Arrival Time: 3380, Processing Time: 7, Priority: 0
Arrival Time: 379, Processing Time: 7, Priority: 0
Arrival Time: 740, Processing Time: 7, Priority: 0
Arrival Time: 1649, Processing Time: 7, Priority: 0
Arrival Time: 3300, Processing Time: 7, Priority: 0
Arrival Time: 801, Processing Time: 7, Priority: 0
Arrival Time: 3151, Processing Time: 7, Priority: 0
Arrival Time: 3020, Processing Time: 7, Priority: 0
Arrival Time: 1549, Processing Time: 8, Priority: 0
Arrival Time: 2891, Processing Time: 8, Priority: 0
Arrival Time: 2899, Processing Time: 8, Priority: 0
Arrival Time: 700, Processing Time: 8, Priority: 0
Arrival Time: 3031, Processing Time: 8, Priority: 0
Arrival Time: 1451, Processing Time: 8, Priority: 0
Arrival Time: 2831, Processing Time: 8, Priority: 0
Arrival Time: 2811, Processing Time: 8, Priority: 0
Arrival Time: 2771, Processing Time: 8, Priority: 0
Arrival Time: 679, Processing Time: 8, Priority: 0
Arrival Time: 2700, Processing Time: 8, Priority: 0
Arrival Time: 1311, Processing Time: 8, Priority: 0
Arrival Time: 2650, Processing Time: 8, Priority: 0
Arrival Time: 2591, Processing Time: 8, Priority: 0
Arrival Time: 489, Processing Time: 8, Priority: 0
Arrival Time: 3179, Processing Time: 8, Priority: 0
Arrival Time: 2510, Processing Time: 8, Priority: 0
Arrival Time: 2499, Processing Time: 8, Priority: 0
Arrival Time: 2471, Processing Time: 8, Priority: 0
Arrival Time: 1229, Processing Time: 8, Priority: 0
Arrival Time: 971, Processing Time: 8, Priority: 0
Arrival Time: 4840, Processing Time: 8, Priority: 0
Arrival Time: 1191, Processing Time: 8, Priority: 0
Arrival Time: 589, Processing Time: 8, Priority: 0
Arrival Time: 2370, Processing Time: 8, Priority: 0
Arrival Time: 4721, Processing Time: 8, Priority: 0
Arrival Time: 2359, Processing Time: 8, Priority: 0
Arrival Time: 4659, Processing Time: 8, Priority: 0
Arrival Time: 4100, Processing Time: 8, Priority: 0
Arrival Time: 929, Processing Time: 8, Priority: 0
Arrival Time: 4330, Processing Time: 8, Priority: 0
Arrival Time: 4570, Processing Time: 8, Priority: 0
Arrival Time: 29, Processing Time: 8, Priority: 0
Arrival Time: 4470, Processing Time: 8, Priority: 0
Arrival Time: 729, Processing Time: 8, Priority: 0
Arrival Time: 200, Processing Time: 8, Priority: 0
Arrival Time: 4419, Processing Time: 8, Priority: 0
Arrival Time: 2209, Processing Time: 8, Priority: 0
Arrival Time: 2241, Processing Time: 8, Priority: 0
Arrival Time: 271, Processing Time: 8, Priority: 0
Arrival Time: 4361, Processing Time: 8, Priority: 0
Arrival Time: 1080, Processing Time: 8, Priority: 0
Arrival Time: 329, Processing Time: 8, Priority: 0
Arrival Time: 1060, Processing Time: 8, Priority: 0
Arrival Time: 2130, Processing Time: 8, Priority: 0
Arrival Time: 4190, Processing Time: 8, Priority: 0
Arrival Time: 1169, Processing Time: 8, Priority: 0
Arrival Time: 2050, Processing Time: 8, Priority: 0
Arrival Time: 4009, Processing Time: 8, Priority: 0
Arrival Time: 1940, Processing Time: 8, Priority: 0
Arrival Time: 3841, Processing Time: 8, Priority: 0
Arrival Time: 3260, Processing Time: 8, Priority: 0
Arrival Time: 3801, Processing Time: 8, Priority: 0
Arrival Time: 480, Processing Time: 8, Priority: 0
Arrival Time: 3661, Processing Time: 8, Priority: 0
Arrival Time: 3681, Processing Time: 8, Priority: 0
Arrival Time: 921, Processing Time: 8, Priority: 0
Arrival Time: 451, Processing Time: 8, Priority: 0
Arrival Time: 870, Processing Time: 8, Priority: 0
Arrival Time: 3580, Processing Time: 8, Priority: 0
Arrival Time: 1670, Processing Time: 8, Priority: 0
Arrival Time: 3550, Processing Time: 8, Priority: 0
Arrival Time: 3541, Processing Time: 8, Priority: 0
Arrival Time: 3201, Processing Time: 8, Priority: 0
Arrival Time: 1760, Processing Time: 8, Priority: 0
Arrival Time: 1681, Processing Time: 8, Priority: 0
Arrival Time: 3451, Processing Time: 8, Priority: 0
Arrival Time: 850, Processing Time: 8, Priority: 0
Arrival Time: 3410, Processing Time: 8, Priority: 0
Arrival Time: 3349, Processing Time: 8, Priority: 0
