Priority queue at time: 0
Queue size: 0
Priority queue at time: 999
Queue size: 339
Arrival Time: 10, Processing Time: 1, Priority: 0
Arrival Time: 1329, Processing Time: 6, Priority: 0
Arrival Time: 4670, Processing Time: 6, Priority: 0
Arrival Time: 1321, Processing Time: 6, Priority: 0
Arrival Time: 2630, Processing Time: 6, Priority: 0
Arrival Time: 2611, Processing Time: 6, Priority: 0
Arrival Time: 611, Processing Time: 6, Priority: 0
Arrival Time: 2441, Processing Time: 6, Priority: 0
Arrival Time: 1299, Processing Time: 6, Priority: 0
Arrival Time: 649, Processing Time: 6, Priority: 0
Arrival Time: 3719, Processing Time: 6, Priority: 0
Arrival Time: 2579, Processing Time: 6, Priority: 0
Arrival Time: 2570, Processing Time: 6, Priority: 0
Arrival Time: 1281, Processing Time: 6, Priority: 0
Arrival Time: 4399, Processing Time: 6, Priority: 0
Arrival Time: 319, Processing Time: 6, Priority: 0
Arrival Time: 2520, Processing Time: 6, Priority: 0
Arrival Time: 160, Processing Time: 6, Priority: 0
Arrival Time: 2429, Processing Time: 6, Priority: 0
Arrival Time: 3109, Processing Time: 6, Priority: 0
Arrival Time: 290, Processing Time: 6, Priority: 0
Arrival Time: 3690, Processing Time: 6, Priority: 0
Arrival Time: 2451, Processing Time: 6, Priority: 0
Arrival Time: 4170, Processing Time: 6, Priority: 0
Arrival Time: 300, Processing Time: 6, Priority: 0
Arrival Time: 2399, Processing Time: 6, Priority: 0
Arrival Time: 530, Processing Time: 6, Priority: 0
Arrival Time: 4690, Processing Time: 6, Priority: 0
Arrival Time: 2109, Processing Time: 6, Priority: 0
Arrival Time: 2099, Processing Time: 6, Priority: 0
Arrival Time: 1529, Processing Time: 6, Priority: 0
Arrival Time: 4550, Processing Time: 6, Priority: 0
Arrival Time: 4500, Processing Time: 6, Priority: 0
Arrival Time: 1779, Processing Time: 6, Priority: 0
Arrival Time: 2081, Processing Time: 6, Priority: 0
Arrival Time: 4159, Processing Time: 6, Priority: 0
Arrival Time: 4709, Processing Time: 6, Priority: 0
Arrival Time: 3571, Processing Time: 6, Priority: 0
Arrival Time: 4341, Processing Time: 6, Priority: 0
Arrival Time: 4630, Processing Time: 6, Priority: 0
Arrival Time: 2160, Processing Time: 6, Priority: 0
Arrival Time: 4769, Processing Time: 6, Priority: 0
Arrival Time: 4279, Processing Time: 6, Priority: 0
Arrival Time: 260, Processing Time: 6, Priority: 0
Arrival Time: 1039, Processing Time: 6, Priority: 0
Arrival Time: 4139, Processing Time: 6, Priority: 0
Arrival Time: 4129, Processing Time: 6, Priority: 0
Arrival Time: 4029, Processing Time: 6, Priority: 0
Arrival Time: 510, Processing Time: 6, Priority: 0
Arrival Time: 1010, Processing Time: 6, Priority: 0
Arrival Time: 1150, Processing Time: 6, Priority: 0
Arrival Time: 1980, Processing Time: 6, Priority: 0
Arrival Time: 4040, Processing Time: 6, Priority: 0
Arrival Time: 1961, Processing Time: 6, Priority: 0
Arrival Time: 3470, Processing Time: 6, Priority: 0
Arrival Time: 19, Processing Time: 6, Priority: 0
Arrival Time: 3820, Processing Time: 6, Priority: 0
Arrival Time: 1139, Processing Time: 6, Priority: 0
Arrival Time: 3760, Processing Time: 6, Priority: 0
Arrival Time: 4531, Processing Time: 6, Priority: 0
Arrival Time: 2230, Processing Time: 6, Priority: 0
Arrival Time: 1871, Processing Time: 6, Priority: 0
Arrival Time: 3970, Processing Time: 6, Priority: 0
Arrival Time: 1851, Processing Time: 6, Priority: 0
Arrival Time: 911, Processing Time: 6, Priority: 0
Arrival Time: 3601, Processing Time: 6, Priority: 0
Arrival Time: 59, Processing Time: 6, Priority: 0
Arrival Time: 111, Processing Time: 6, Priority: 0
Arrival Time: 1741, Processing Time: 6, Priority: 0
Arrival Time: 1121, Processing Time: 6, Priority: 0
Arrival Time: 1731, Processing Time: 6, Priority: 0
Arrival Time: 4460, Processing Time: 6, Priority: 0
Arrival Time: 540, Processing Time: 6, Priority: 0
Arrival Time: 3430, Processing Time: 6, Priority: 0
Arrival Time: 3401, Processing Time: 6, Priority: 0
Arrival Time: 4449, Processing Time: 6, Priority: 0
Arrival Time: 1111, Processing Time: 6, Priority: 0
Arrival Time: 831, Processing Time: 6, Priority: 0
Arrival Time: 10, Processing Time: 6, Priority: 0
Arrival Time: 1639, Processing Time: 6, Priority: 0
Arrival Time: 409, Processing Time: 6, Priority: 0
Arrival Time: 810, Processing Time: 6, Priority: 0
Arrival Time: 1601, Processing Time: 6, Priority: 0
Arrival Time: 2281, Processing Time: 6, Priority: 0
Arrival Time: 1579, Processing Time: 6, Priority: 0
Arrival Time: 1560, Processing Time: 6, Priority: 0
Arrival Time: 760, Processing Time: 6, Priority: 0
Arrival Time: 3039, Processing Time: 6, Priority: 0
Arrival Time: 960, Processing Time: 6, Priority: 0
Arrival Time: 1501, Processing Time: 7, Priority: 0
Arrival Time: 3001, Processing Time: 7, Priority: 0
Arrival Time: 3741, Processing Time: 7, Priority: 0
Arrival Time: 740, Processing Time: 7, Priority: 0
Arrival Time: 369, Processing Time: 7, Priority: 0
Arrival Time: 2950, Processing Time: 7, Priority: 0
Arrival Time: 2180, Processing Time: 7, Priority: 0
Arrival Time: 2489, Processing Time: 7, Priority: 0
Arrival Time: 4971, Processing Time: 7, Priority: 0
Arrival Time: 2349, Processing Time: 7, Priority: 0
Arrival Time: 2601, Processing Time: 7, Priority: 0
Arrival Time: 2880, Processing Time: 7, Priority: 0
Arrival Time: 180, Processing Time: 7, Priority: 0
Arrival Time: 1421, Processing Time: 7, Priority: 0
Arrival Time: 4949, Processing Time: 7, Priority: 0
Arrival Time: 2820, Processing Time: 7, Priority: 0
Arrival Time: 1261, Processing Time: 7, Priority: 0
Arrival Time: 2779, Processing Time: 7, Priority: 0
Arrival Time: 2750, Processing Time: 7, Priority: 0
Arrival Time: 1360, Processing Time: 7, Priority: 0
Arrival Time: 2719, Processing Time: 7, Priority: 0
Arrival Time: 469, Processing Time: 7, Priority: 0
Arrival Time: 2640, Processing Time: 7, Priority: 0
Arrival Time: 1649, Processing Time: 7, Priority: 0
Arrival Time: 3960, Processing Time: 7, Priority: 0
Arrival Time: 1291, Processing Time: 7, Priority: 0
Arrival Time: 1089, Processing Time: 7, Priority: 0
Arrival Time: 4239, Processing Time: 7, Priority: 0
Arrival Time: 4261, Processing Time: 7, Priority: 0
Arrival Time: 3129, Processing Time: 7, Priority: 0
Arrival Time: 4270, Processing Time: 7, Priority: 0
Arrival Time: 1219, Processing Time: 7, Priority: 0
Arrival Time: 4831, Processing Time: 7, Priority: 0
Arrival Time: 4791, Processing Time: 7, Priority: 0
Arrival Time: 1829, Processing Time: 7, Priority: 0
Arrival Time: 2341, Processing Time: 7, Priority: 0
Arrival Time: 1819, Processing Time: 7, Priority: 0
Arrival Time: 2309, Processing Time: 7, Priority: 0
Arrival Time: 4579, Processing Time: 7, Priority: 0
Arrival Time: 1521, Processing Time: 7, Priority: 0
Arrival Time: 379, Processing Time: 7, Priority: 0
Arrival Time: 2259, Processing Time: 7, Priority: 0
Arrival Time: 4480, Processing Time: 7, Priority: 0
Arrival Time: 4151, Processing Time: 7, Priority: 0
Arrival Time: 2291, Processing Time: 7, Priority: 0
Arrival Time: 2961, Processing Time: 7, Priority: 0
Arrival Time: 4641, Processing Time: 7, Priority: 0
Arrival Time: 891, Processing Time: 7, Priority: 0
Arrival Time: 4781, Processing Time: 7, Priority: 0
Arrival Time: 1049, Processing Time: 7, Priority: 0
Arrival Time: 4651, Processing Time: 7, Priority: 0
Arrival Time: 1471, Processing Time: 7, Priority: 0
Arrival Time: 440, Processing Time: 7, Priority: 0
Arrival Time: 4619, Processing Time: 7, Priority: 0
Arrival Time: 221, Processing Time: 7, Priority: 0
Arrival Time: 4021, Processing Time: 7, Priority: 0
Arrival Time: 1999, Processing Time: 7, Priority: 0
Arrival Time: 3980, Processing Time: 7, Priority: 0
Arrival Time: 1990, Processing Time: 7, Priority: 0
Arrival Time: 599, Processing Time: 7, Priority: 0
Arrival Time: 1949, Processing Time: 7, Priority: 0
Arrival Time: 1131, Processing Time: 7, Priority: 0
Arrival Time: 1440, Processing Time: 7, Priority: 0
Arrival Time: 1921, Processing Time: 7, Priority: 0
Arrival Time: 239, Processing Time: 7, Priority: 0
Arrival Time: 1691, Processing Time: 7, Priority: 0
Arrival Time: 4730, Processing Time: 7, Priority: 0
Arrival Time: 3420, Processing Time: 7, Priority: 0
Arrival Time: 2021, Processing Time: 7, Priority: 0
Arrival Time: 1699, Processing Time: 7, Priority: 0
Arrival Time: 3380, Processing Time: 7, Priority: 0
Arrival Time: 3490, Processing Time: 7, Priority: 0
Arrival Time: 3390, Processing Time: 7, Priority: 0
Arrival Time: 210, Processing Time: 7, Priority: 0
Arrival Time: 3300, Processing Time: 7, Priority: 0
Arrival Time: 801, Processing Time: 7, Priority: 0
Arrival Time: 1591, Processing Time: 7, Priority: 0
Arrival Time: 2659, Processing Time: 7, Priority: 0
Arrival Time: 3161, Processing Time: 7, Priority: 0
Arrival Time: 3151, Processing Time: 7, Priority: 0
Arrival Time: 2200, Processing Time: 7, Priority: 0
Arrival Time: 390, Processing Time: 7, Priority: 0
Arrival Time: 821, Processing Time: 7, Priority: 0
Arrival Time: 99, Processing Time: 7, Priority: 0
Arrival Time: 3079, Processing Time: 7, Priority: 0
Arrival Time: 1511, Processing Time: 7, Priority: 0
Arrival Time: 3020, Processing Time: 7, Priority: 0
Arrival Time: 3011, Processing Time: 8, Priority: 0
Arrival Time: 3229, Processing Time: 8, Priority: 0
Arrival Time: 1451, Processing Time: 8, Priority: 0
Arrival Time: 2899, Processing Time: 8, Priority: 0
Arrival Time: 929, Processing Time: 8, Priority: 0
Arrival Time: 2831, Processing Time: 8, Priority: 0
Arrival Time: 4330, Processing Time: 8, Priority: 0
Arrival Time: 2471, Processing Time: 8, Priority: 0
Arrival Time: 2771, Processing Time: 8, Priority: 0
Arrival Time: 1229, Processing Time: 8, Priority: 0
Arrival Time: 679, Processing Time: 8, Priority: 0
Arrival Time: 2700, Processing Time: 8, Priority: 0
Arrival Time: 1169, Processing Time: 8, Priority: 0
Arrival Time: 4390, Processing Time: 8, Priority: 0
Arrival Time: 1311, Processing Time: 8, Priority: 0
Arrival Time: 3681, Processing Time: 8, Priority: 0
Arrival Time: 329, Processing Time: 8, Priority: 0
Arrival Time: 729, Processing Time: 8, Priority: 0
Arrival Time: 2591, Processing Time: 8, Priority: 0
Arrival Time: 2510, Processing Time: 8, Priority: 0
Arrival Time: 4840, Processing Time: 8, Priority: 0
Arrival Time: 2130, Processing Time: 8, Priority: 0
Arrival Time: 2499, Processing Time: 8, Priority: 0
Arrival Time: 1060, Processing Time: 8, Priority: 0
Arrival Time: 4659, Processing Time: 8, Priority: 0
Arrival Time: 1549, Processing Time: 8, Priority: 0
Arrival Time: 3661, Processing Time: 8, Priority: 0
Arrival Time: 2370, Processing Time: 8, Priority: 0
Arrival Time: 4721, Processing Time: 8, Priority: 0
Arrival Time: 1191, Processing Time: 8, Priority: 0
Arrival Time: 4190, Processing Time: 8, Priority: 0
Arrival Time: 3209, Processing Time: 8, Priority: 0
Arrival Time: 4200, Processing Time: 8, Priority: 0
Arrival Time: 3841, Processing Time: 8, Priority: 0
Arrival Time: 4361, Processing Time: 8, Priority: 0
Arrival Time: 480, Processing Time: 8, Priority: 0
Arrival Time: 589, Processing Time: 8, Priority: 0
Arrival Time: 2050, Processing Time: 8, Priority: 0
Arrival Time: 3550, Processing Time: 8, Priority: 0
Arrival Time: 2059, Processing Time: 8, Priority: 0
Arrival Time: 4100, Processing Time: 8, Priority: 0
Arrival Time: 3541, Processing Time: 8, Priority: 0
Arrival Time: 4610, Processing Time: 8, Priority: 0
Arrival Time: 2241, Processing Time: 8, Priority: 0
Arrival Time: 870, Processing Time: 8, Priority: 0
Arrival Time: 2891, Processing Time: 8, Priority: 0
Arrival Time: 1940, Processing Time: 8, Priority: 0
Arrival Time: 1080, Processing Time: 8, Priority: 0
Arrival Time: 4570, Processing Time: 8, Priority: 0
Arrival Time: 4009, Processing Time: 8, Priority: 0
Arrival Time: 3801, Processing Time: 8, Priority: 0
Arrival Time: 971, Processing Time: 8, Priority: 0
Arrival Time: 29, Processing Time: 8, Priority: 0
Arrival Time: 921, Processing Time: 8, Priority: 0
Arrival Time: 451, Processing Time: 8, Priority: 0
Arrival Time: 2811, Processing Time: 8, Priority: 0
Arrival Time: 700, Processing Time: 8, Priority: 0
Arrival Time: 3580, Processing Time: 8, Priority: 0
Arrival Time: 3349, Processing Time: 8, Priority: 0
Arrival Time: 850, Processing Time: 8, Priority: 0
Arrival Time: 1760, Processing Time: 8, Priority: 0
Arrival Time: 3201, Processing Time: 8, Priority: 0
Arrival Time: 3451, Processing Time: 8, Priority: 0
Arrival Time: 3410, Processing Time: 8, Priority: 0
Arrival Time: 4470, Processing Time: 8, Priority: 0
Arrival Time: 2359, Processing Time: 8, Priority: 0
Arrival Time: 1681, Processing Time: 8, Priority: 0
Arrival Time: 271, Processing Time: 8, Priority: 0
Arrival Time: 1670, Processing Time: 8, Priority: 0
Arrival Time: 2209, Processing Time: 8, Priority: 0
Arrival Time: 489, Processing Time: 8, Priority: 0
Arrival Time: 3260, Processing Time: 8, Priority: 0
Arrival Time: 4419, Processing Time: 8, Priority: 0
Arrival Time: 1611, Processing Time: 8, Priority: 0
Arrival Time: 3179, Processing Time: 8, Priority: 0
Arrival Time: 200, Processing Time: 8, Priority: 0
Arrival Time: 1001, Processing Time: 8, Priority: 0
Arrival Time: 4559, Processing Time: 8, Priority: 0
Arrival Time: 2650, Processing Time: 8, Priority: 0
Arrival Time: 3031, Processing Time: 8, Priority: 0
Arrival Time: 750, Processing Time: 9, Priority: 0
Arrival Time: 4889, Processing Time: 9, Priority: 0
Arrival Time: 1489, Processing Time: 9, Priority: 0
Arrival Time: 190, Processing Time: 9, Priority: 0
Arrival Time: 2621, Processing Time: 9, Priority: 0
Arrival Time: 2121, Processing Time: 9, Priority: 0
Arrival Time: 90, Processing Time: 9, Priority: 0
Arrival Time: 2920, Processing Time: 9, Priority: 0
Arrival Time: 3811, Processing Time: 9, Priority: 0
Arrival Time: 719, Processing Time: 9, Priority: 0
Arrival Time: 4880, Processing Time: 9, Priority: 0
Arrival Time: 1410, Processing Time: 9, Priority: 0
Arrival Time: 1890, Processing Time: 9, Priority: 0
Arrival Time: 4680, Processing Time: 9, Priority: 0
Arrival Time: 2731, Processing Time: 9, Priority: 0
Arrival Time: 4909, Processing Time: 9, Priority: 0
Arrival Time: 1459, Processing Time: 9, Priority: 0
Arrival Time: 1349, Processing Time: 9, Priority: 0
Arrival Time: 1881, Processing Time: 9, Priority: 0
Arrival Time: 1340, Processing Time: 9, Priority: 0
Arrival Time: 1861, Processing Time: 9, Priority: 0
Arrival Time: 3731, Processing Time: 9, Priority: 0
Arrival Time: 640, Processing Time: 9, Priority: 0
Arrival Time: 3939, Processing Time: 9, Priority: 0
Arrival Time: 4741, Processing Time: 9, Priority: 0
Arrival Time: 2009, Processing Time: 9, Priority: 0
Arrival Time: 950, Processing Time: 9, Priority: 0
Arrival Time: 4860, Processing Time: 9, Priority: 0
Arrival Time: 1070, Processing Time: 9, Priority: 0
Arrival Time: 4869, Processing Time: 9, Priority: 0
Arrival Time: 2419, Processing Time: 9, Priority: 0
Arrival Time: 2330, Processing Time: 9, Priority: 0
Arrival Time: 3559, Processing Time: 9, Priority: 0
Arrival Time: 2409, Processing Time: 9, Priority: 0
Arrival Time: 1201, Processing Time: 9, Priority: 0
Arrival Time: 3849, Processing Time: 9, Priority: 0
Arrival Time: 4229, Processing Time: 9, Priority: 0
Arrival Time: 4521, Processing Time: 9, Priority: 0
Arrival Time: 3219, Processing Time: 9, Priority: 0
Arrival Time: 4751, Processing Time: 9, Priority: 0
Arrival Time: 3831, Processing Time: 9, Priority: 0
Arrival Time: 1160, Processing Time: 9, Priority: 0
Arrival Time: 2090, Processing Time: 9, Priority: 0
Arrival Time: 3320, Processing Time: 9, Priority: 0
Arrival Time: 1809, Processing Time: 9, Priority: 0
Arrival Time: 4380, Processing Time: 9, Priority: 0
Arrival Time: 3520, Processing Time: 9, Priority: 0
Arrival Time: 4080, Processing Time: 9, Priority: 0
Arrival Time: 2071, Processing Time: 9, Priority: 0
Arrival Time: 561, Processing Time: 9, Priority: 0
Arrival Time: 4509, Processing Time: 9, Priority: 0
Arrival Time: 2149, Processing Time: 9, Priority: 0
Arrival Time: 4209, Processing Time: 9, Priority: 0
Arrival Time: 4090, Processing Time: 9, Priority: 0
Arrival Time: 1769, Processing Time: 9, Priority: 0
Arrival Time: 69, Processing Time: 9, Priority: 0
Arrival Time: 3339, Processing Time: 9, Priority: 0
Arrival Time: 3999, Processing Time: 9, Priority: 0
Arrival Time: 4591, Processing Time: 9, Priority: 0
Arrival Time: 2040, Processing Time: 9, Priority: 0
Arrival Time: 1019, Processing Time: 9, Priority: 0
Arrival Time: 130, Processing Time: 9, Priority: 0
Arrival Time: 2031, Processing Time: 9, Priority: 0
Arrival Time: 4059, Processing Time: 9, Priority: 0
Arrival Time: 4051, Processing Time: 9, Priority: 0
Arrival Time: 2911, Processing Time: 9, Priority: 0
Arrival Time: 670, Processing Time: 9, Priority: 0
Arrival Time: 3141, Processing Time: 9, Priority: 0
Arrival Time: 3949, Processing Time: 9, Priority: 0
Arrival Time: 3461, Processing Time: 9, Priority: 0
Arrival Time: 2840, Processing Time: 9, Priority: 0
Arrival Time: 3901, Processing Time: 9, Priority: 0
Arrival Time: 4959, Processing Time: 9, Priority: 0
Arrival Time: 1239, Processing Time: 9, Priority: 0
Arrival Time: 1710, Processing Time: 9, Priority: 0
Arrival Time: 3651, Processing Time: 9, Priority: 0
Arrival Time: 3609, Processing Time: 9, Priority: 0
Arrival Time: 251, Processing Time: 9, Priority: 0
Arrival Time: 3770, Processing Time: 9, Priority: 0
Arrival Time: 880, Processing Time: 9, Priority: 0
Arrival Time: 2461, Processing Time: 9, Priority: 0
Arrival Time: 3501, Processing Time: 9, Priority: 0
Arrival Time: 3880, Processing Time: 9, Priority: 0
Arrival Time: 4921, Processing Time: 9, Priority: 0
Arrival Time: 861, Processing Time: 9, Priority: 0
Arrival Time: 2390, Processing Time: 9, Priority: 0
Arrival Time: 4929, Processing Time: 9, Priority: 0
Arrival Time: 419, Processing Time: 9, Priority: 0
Arrival Time: 4410, Processing Time: 9, Priority: 0
Arrival Time: 3330, Processing Time: 9, Priority: 0
Arrival Time: 1660, Processing Time: 9, Priority: 0
Arrival Time: 940, Processing Time: 9, Priority: 0
Arrival Time: 3291, Processing Time: 9, Priority: 0
Arrival Time: 1029, Processing Time: 9, Priority: 0
Arrival Time: 2220, Processing Time: 9, Priority: 0
Arrival Time: 3889, Processing Time: 9, Priority: 0
Arrival Time: 3191, Processing Time: 9, Priority: 0
Arrival Time: 3240, Processing Time: 9, Priority: 0
Arrival Time: 781, Processing Time: 9, Priority: 0
Arrival Time: 4761, Processing Time: 9, Priority: 0
Arrival Time: 3099, Processing Time: 9, Priority: 0
Arrival Time: 3090, Processing Time: 9, Priority: 0
Arrival Time: 3061, Processing Time: 9, Priority: 0
Arrival Time: 40, Processing Time: 9, Priority: 0
Arrival Time: 3709, Processing Time: 10, Priority: 0
Arrival Time: 2989, Processing Time: 10, Priority: 0
Arrival Time: 4349, Processing Time: 10, Priority: 0
Arrival Time: 1209, Processing Time: 10, Priority: 0
Arrival Time: 4701, Processing Time: 10, Priority: 0
Arrival Time: 1571, Processing Time: 10, Priority: 0
Arrival Time: 2869, Processing Time: 10, Priority: 0
Arrival Time: 3589, Processing Time: 10, Priority: 0
Arrival Time: 4491, Processing Time: 10, Priority: 0
Arrival Time: 4299, Processing Time: 10, Priority: 0
Arrival Time: 2711, Processing Time: 10, Priority: 0
Arrival Time: 2799, Processing Time: 10, Priority: 0
Arrival Time: 3360, Processing Time: 10, Priority: 0
Arrival Time: 4819, Processing Time: 10, Priority: 0
Arrival Time: 2559, Processing Time: 10, Priority: 0
Arrival Time: 689, Processing Time: 10, Priority: 0
Arrival Time: 619, Processing Time: 10, Priority: 0
Arrival Time: 4290, Processing Time: 10, Priority: 0
Arrival Time: 3870, Processing Time: 10, Priority: 0
Arrival Time: 4809, Processing Time: 10, Priority: 0
Arrival Time: 1840, Processing Time: 10, Priority: 0
Arrival Time: 1270, Processing Time: 10, Priority: 0
Arrival Time: 2671, Processing Time: 10, Priority: 0
Arrival Time: 2539, Processing Time: 10, Priority: 0
Arrival Time: 2141, Processing Time: 10, Priority: 0
Arrival Time: 3751, Processing Time: 10, Priority: 0
Arrival Time: 1800, Processing Time: 10, Priority: 0
Arrival Time: 630, Processing Time: 10, Priority: 0
Arrival Time: 3171, Processing Time: 10, Priority: 0
Arrival Time: 4319, Processing Time: 10, Priority: 0
Arrival Time: 570, Processing Time: 10, Priority: 0
Arrival Time: 789, Processing Time: 10, Priority: 0
Arrival Time: 2189, Processing Time: 10, Priority: 0
Arrival Time: 841, Processing Time: 10, Priority: 0
Arrival Time: 2549, Processing Time: 10, Priority: 0
Arrival Time: 980, Processing Time: 10, Priority: 0
Arrival Time: 2319, Processing Time: 10, Priority: 0
Arrival Time: 4070, Processing Time: 10, Priority: 0
Arrival Time: 3700, Processing Time: 10, Priority: 0
Arrival Time: 4110, Processing Time: 10, Priority: 0
Arrival Time: 3121, Processing Time: 10, Priority: 0
Arrival Time: 4849, Processing Time: 10, Priority: 0
Arrival Time: 2380, Processing Time: 10, Priority: 0
Arrival Time: 230, Processing Time: 10, Priority: 0
Arrival Time: 4220, Processing Time: 10, Priority: 0
Arrival Time: 2861, Processing Time: 10, Priority: 0
Arrival Time: 1929, Processing Time: 10, Priority: 0
Arrival Time: 51, Processing Time: 10, Priority: 0
Arrival Time: 3640, Processing Time: 10, Priority: 0
Arrival Time: 3271, Processing Time: 10, Priority: 0
Arrival Time: 3071, Processing Time: 10, Priority: 0
Arrival Time: 4249, Processing Time: 10, Priority: 0
Arrival Time: 770, Processing Time: 10, Priority: 0
Arrival Time: 4601, Processing Time: 10, Priority: 0
Arrival Time: 3630, Processing Time: 10, Priority: 0
Arrival Time: 4801, Processing Time: 10, Priority: 0
Arrival Time: 900, Processing Time: 10, Priority: 0
Arrival Time: 4180, Processing Time: 10, Priority: 0
Arrival Time: 2251, Processing Time: 10, Priority: 0
Arrival Time: 1910, Processing Time: 10, Priority: 0
Arrival Time: 3279, Processing Time: 10, Priority: 0
Arrival Time: 581, Processing Time: 10, Priority: 0
Arrival Time: 521, Processing Time: 10, Priority: 0
Arrival Time: 459, Processing Time: 10, Priority: 0
Arrival Time: 4989, Processing Time: 10, Priority: 0
Arrival Time: 1789, Processing Time: 10, Priority: 0
Arrival Time: 3791, Processing Time: 10, Priority: 0
Arrival Time: 3051, Processing Time: 10, Priority: 0
Arrival Time: 149, Processing Time: 10, Priority: 0
Arrival Time: 500, Processing Time: 10, Priority: 0
Arrival Time: 1750, Processing Time: 10, Priority: 0
Arrival Time: 2169, Processing Time: 10, Priority: 0
Arrival Time: 3671, Processing Time: 10, Priority: 0
Arrival Time: 3530, Processing Time: 10, Priority: 0
Arrival Time: 3860, Processing Time: 10, Priority: 0
Arrival Time: 1901, Processing Time: 10, Priority: 0
Arrival Time: 3311, Processing Time: 10, Priority: 0
Arrival Time: 989, Processing Time: 10, Priority: 0
Arrival Time: 3510, Processing Time: 10, Priority: 0
Arrival Time: 1630, Processing Time: 10, Priority: 0
Arrival Time: 2300, Processing Time: 10, Priority: 0
Arrival Time: 1181, Processing Time: 10, Priority: 0
Arrival Time: 2850, Processing Time: 10, Priority: 0
Arrival Time: 2689, Processing Time: 10, Priority: 0
Arrival Time: 1721, Processing Time: 10, Priority: 0
Arrival Time: 4370, Processing Time: 10, Priority: 0
Arrival Time: 3931, Processing Time: 10, Priority: 0
Arrival Time: 659, Processing Time: 10, Priority: 0
Arrival Time: 430, Processing Time: 10, Priority: 0
Arrival Time: 3989, Processing Time: 10, Priority: 0
Arrival Time: 2531, Processing Time: 10, Priority: 0
Arrival Time: 1970, Processing Time: 10, Priority: 0
Arrival Time: 2789, Processing Time: 10, Priority: 0
Arrival Time: 4311, Processing Time: 10, Priority: 0
Arrival Time: 3370, Processing Time: 10, Priority: 0
Arrival Time: 3480, Processing Time: 10, Priority: 0
Arrival Time: 141, Processing Time: 10, Priority: 0
Arrival Time: 2740, Processing Time: 10, Priority: 0
Arrival Time: 3249, Processing Time: 10, Priority: 0
Arrival Time: 2929, Processing Time: 10, Priority: 0
Arrival Time: 3920, Processing Time: 10, Priority: 0
Arrival Time: 3910, Processing Time: 10, Priority: 0
Arrival Time: 3440, Processing Time: 10, Priority: 0
Arrival Time: 2971, Processing Time: 10, Priority: 0
Arrival Time: 4121, Processing Time: 10, Priority: 0
Arrival Time: 280, Processing Time: 10, Priority: 0
Arrival Time: 119, Processing Time: 10, Priority: 0
Arrival Time: 340, Processing Time: 10, Priority: 0
Arrival Time: 2269, Processing Time: 10, Priority: 0
Arrival Time: 4429, Processing Time: 10, Priority: 0
Arrival Time: 1101, Processing Time: 10, Priority: 0
Arrival Time: 3621, Processing Time: 10, Priority: 0
Arrival Time: 4540, Processing Time: 10, Priority: 0
Arrival Time: 4441, Processing Time: 10, Priority: 0
Arrival Time: 1539, Processing Time: 10, Priority: 0
Arrival Time: 551, Processing Time: 10, Priority: 0
Arrival Time: 2980, Processing Time: 10, Priority: 0
Arrival Time: 524, Processing Time: 11, Priority: 0
Arrival Time: 1949, Processing Time: 11, Priority: 0
Arrival Time: 4874, Processing Time: 11, Priority: 0
Arrival Time: 3224, Processing Time: 11, Priority: 0
Arrival Time: 825, Processing Time: 11, Priority: 0
Arrival Time: 799, Processing Time: 11, Priority: 0
Arrival Time: 4326, Processing Time: 11, Priority: 0
Arrival Time: 2126, Processing Time: 11, Priority: 0
Arrival Time: 2574, Processing Time: 11, Priority: 0
Arrival Time: 1626, Processing Time: 11, Priority: 0
Arrival Time: 1750, Processing Time: 11, Priority: 0
Arrival Time: 4576, Processing Time: 11, Priority: 0
Arrival Time: 1225, Processing Time: 11, Priority: 0
Arrival Time: 1250, Processing Time: 11, Priority: 0
Arrival Time: 4775, Processing Time: 11, Priority: 0
Arrival Time: 3900, Processing Time: 11, Priority: 0
Arrival Time: 3651, Processing Time: 11, Priority: 0
Arrival Time: 1574, Processing Time: 11, Priority: 0
Arrival Time: 2974, Processing Time: 11, Priority: 0
Arrival Time: 3949, Processing Time: 11, Priority: 0
Arrival Time: 3774, Processing Time: 11, Priority: 0
Arrival Time: 299, Processing Time: 11, Priority: 0
Arrival Time: 999, Processing Time: 11, Priority: 0
Arrival Time: 4001, Processing Time: 11, Priority: 0
Arrival Time: 3501, Processing Time: 11, Priority: 0
Arrival Time: 575, Processing Time: 11, Priority: 0
Arrival Time: 2700, Processing Time: 11, Priority: 0
Arrival Time: 1450, Processing Time: 11, Priority: 0
Arrival Time: 4451, Processing Time: 11, Priority: 0
Arrival Time: 1401, Processing Time: 11, Priority: 0
Arrival Time: 1674, Processing Time: 11, Priority: 0
Arrival Time: 1126, Processing Time: 11, Priority: 0
Arrival Time: 1999, Processing Time: 11, Priority: 0
Arrival Time: 4401, Processing Time: 11, Priority: 0
Arrival Time: 226, Processing Time: 11, Priority: 0
Arrival Time: 3726, Processing Time: 12, Priority: 0
Arrival Time: 1825, Processing Time: 12, Priority: 0
Arrival Time: 2626, Processing Time: 12, Priority: 0
Arrival Time: 3625, Processing Time: 12, Priority: 0
Arrival Time: 2599, Processing Time: 12, Priority: 0
Arrival Time: 2149, Processing Time: 12, Priority: 0
Arrival Time: 3300, Processing Time: 12, Priority: 0
Arrival Time: 400, Processing Time: 12, Priority: 0
