Priority queue at time: 0
Queue size: 0
Priority queue at time: 999
Queue size: 51
Arrival Time: 950, Processing Time: 9, Priority: 0
Arrival Time: 1571, Processing Time: 10, Priority: 0
Arrival Time: 2559, Processing Time: 10, Priority: 0
Arrival Time: 2740, Processing Time: 10, Priority: 0
Arrival Time: 2711, Processing Time: 10, Priority: 0
Arrival Time: 2789, Processing Time: 10, Priority: 0
Arrival Time: 841, Processing Time: 10, Priority: 0
Arrival Time: 1840, Processing Time: 10, Priority: 0
Arrival Time: 2531, Processing Time: 10, Priority: 0
Arrival Time: 2689, Processing Time: 10, Priority: 0
Arrival Time: 1970, Processing Time: 10, Priority: 0
Arrival Time: 619, Processing Time: 10, Priority: 0
Arrival Time: 770, Processing Time: 10, Priority: 0
Arrival Time: 459, Processing Time: 10, Priority: 0
Arrival Time: 4874, Processing Time: 11, Priority: 0
Arrival Time: 4775, Processing Time: 11, Priority: 0
Arrival Time: 4576, Processing Time: 11, Priority: 0
Arrival Time: 4451, Processing Time: 11, Priority: 0
Arrival Time: 4401, Processing Time: 11, Priority: 0
Arrival Time: 4326, Processing Time: 11, Priority: 0
Arrival Time: 524, Processing Time: 11, Priority: 0
Arrival Time: 3949, Processing Time: 11, Priority: 0
Arrival Time: 1126, Processing Time: 11, Priority: 0
Arrival Time: 3900, Processing Time: 11, Priority: 0
Arrival Time: 999, Processing Time: 11, Priority: 0
Arrival Time: 2700, Processing Time: 11, Priority: 0
Arrival Time: 1250, Processing Time: 11, Priority: 0
Arrival Time: 2574, Processing Time: 11, Priority: 0
Arrival Time: 4001, Processing Time: 11, Priority: 0
Arrival Time: 299, Processing Time: 11, Priority: 0
Arrival Time: 2126, Processing Time: 11, Priority: 0
Arrival Time: 1225, Processing Time: 11, Priority: 0
Arrival Time: 1450, Processing Time: 11, Priority: 0
Arrival Time: 3774, Processing Time: 11, Priority: 0
Arrival Time: 3651, Processing Time: 11, Priority: 0
Arrival Time: 226, Processing Time: 11, Priority: 0
Arrival Time: 1949, Processing Time: 11, Priority: 0
Arrival Time: 3501, Processing Time: 11, Priority: 0
Arrival Time: 799, Processing Time: 11, Priority: 0
Arrival Time: 825, Processing Time: 11, Priority: 0
Arrival Time: 1750, Processing Time: 11, Priority: 0
Arrival Time: 575, Processing Time: 11, Priority: 0
Arrival Time: 1999, Processing Time: 11, Priority: 0
Arrival Time: 3224, Processing Time: 11, Priority: 0
Arrival Time: 1674, Processing Time: 11, Priority: 0
Arrival Time: 1626, Processing Time: 11, Priority: 0
Arrival Time: 1574, Processing Time: 11, Priority: 0
Arrival Time: 2974, Processing Time: 11, Priority: 0
Arrival Time: 1401, Processing Time: 11, Priority: 0
Arrival Time: 376, Processing Time: 12, Priority: 0
Arrival Time: 2599, Processing Time: 12, Priority: 0
Arrival Time: 4950, Processing Time: 12, Priority: 0
Arrival Time: 2626, Processing Time: 12, Priority: 0
Arrival Time: 4826, Processing Time: 12, Priority: 0
Arrival Time: 4801, Processing Time: 12, Priority: 0
Arrival Time: 4751, Processing Time: 12, Priority: 0
Arrival Time: 4649, Processing Time: 12, Priority: 0
Arrival Time: 1299, Processing Time: 12, Priority: 0
Arrival Time: 4699, Processing Time: 12, Priority: 0
Arrival Time: 625, Processing Time: 12, Priority: 0
Arrival Time: 599, Processing Time: 12, Priority: 0
Arrival Time: 2451, Processing Time: 12, Priority: 0
Arrival Time: 2501, Processing Time: 12, Priority: 0
Arrival Time: 4476, Processing Time: 12, Priority: 0
Arrival Time: 4424, Processing Time: 12, Priority: 0
Arrival Time: 4350, Processing Time: 12, Priority: 0
Arrival Time: 1426, Processing Time: 12, Priority: 0
Arrival Time: 4374, Processing Time: 12, Priority: 0
Arrival Time: 150, Processing Time: 12, Priority: 0
Arrival Time: 2224, Processing Time: 12, Priority: 0
Arrival Time: 2201, Processing Time: 12, Priority: 0
Arrival Time: 2149, Processing Time: 12, Priority: 0
Arrival Time: 3824, Processing Time: 12, Priority: 0
Arrival Time: 3875, Processing Time: 12, Priority: 0
Arrival Time: 3726, Processing Time: 12, Priority: 0
Arrival Time: 400, Processing Time: 12, Priority: 0
Arrival Time: 1876, Processing Time: 12, Priority: 0
Arrival Time: 3625, Processing Time: 12, Priority: 0
Arrival Time: 3525, Processing Time: 12, Priority: 0
Arrival Time: 1825, Processing Time: 12, Priority: 0
Arrival Time: 3426, Processing Time: 12, Priority: 0
Arrival Time: 1725, Processing Time: 12, Priority: 0
Arrival Time: 3300, Processing Time: 12, Priority: 0
Arrival Time: 3274, Processing Time: 12, Priority: 0
Arrival Time: 2726, Processing Time: 12, Priority: 0
Arrival Time: 3174, Processing Time: 12, Priority: 0
Arrival Time: 776, Processing Time: 12, Priority: 0
Arrival Time: 2526, Processing Time: 12, Priority: 0
Arrival Time: 2951, Processing Time: 12, Priority: 0
Arrival Time: 49, Processing Time: 12, Priority: 0
Arrival Time: 326, Processing Time: 12, Priority: 0
Arrival Time: 2774, Processing Time: 13, Priority: 0
Arrival Time: 2875, Processing Time: 13, Priority: 0
Arrival Time: 2801, Processing Time: 13, Priority: 0
Arrival Time: 1274, Processing Time: 13, Priority: 0
Arrival Time: 1200, Processing Time: 13, Priority: 0
Arrival Time: 1851, Processing Time: 13, Priority: 0
Arrival Time: 3126, Processing Time: 13, Priority: 0
Arrival Time: 976, Processing Time: 13, Priority: 0
Arrival Time: 250, Processing Time: 13, Priority: 0
Arrival Time: 4175, Processing Time: 13, Priority: 0
Arrival Time: 1926, Processing Time: 13, Priority: 0
Arrival Time: 2099, Processing Time: 13, Priority: 0
Arrival Time: 3850, Processing Time: 13, Priority: 0
Arrival Time: 3800, Processing Time: 13, Priority: 0
Arrival Time: 1975, Processing Time: 13, Priority: 0
Arrival Time: 450, Processing Time: 13, Priority: 0
Arrival Time: 1174, Processing Time: 13, Priority: 0
Arrival Time: 2826, Processing Time: 13, Priority: 0
Arrival Time: 3575, Processing Time: 13, Priority: 0
Arrival Time: 3475, Processing Time: 13, Priority: 0
Arrival Time: 200, Processing Time: 13, Priority: 0
Arrival Time: 3451, Processing Time: 13, Priority: 0
Arrival Time: 874, Processing Time: 13, Priority: 0
Arrival Time: 1774, Processing Time: 13, Priority: 0
Arrival Time: 26, Processing Time: 13, Priority: 0
Arrival Time: 1700, Processing Time: 13, Priority: 0
Arrival Time: 1650, Processing Time: 13, Priority: 0
Arrival Time: 3201, Processing Time: 13, Priority: 0
Arrival Time: 1351, Processing Time: 13, Priority: 0
Arrival Time: 176, Processing Time: 13, Priority: 0
Arrival Time: 3099, Processing Time: 13, Priority: 0
Arrival Time: 3025, Processing Time: 13, Priority: 0
Arrival Time: 3000, Processing Time: 13, Priority: 0
Arrival Time: 724, Processing Time: 13, Priority: 0
Arrival Time: 4124, Processing Time: 13, Priority: 0
Arrival Time: 1500, Processing Time: 13, Priority: 0
Arrival Time: 1476, Processing Time: 13, Priority: 0
Arrival Time: 1074, Processing Time: 13, Priority: 0
Arrival Time: 4274, Processing Time: 13, Priority: 0
Arrival Time: 2650, Processing Time: 14, Priority: 0
Arrival Time: 274, Processing Time: 14, Priority: 0
Arrival Time: 74, Processing Time: 14, Priority: 0
Arrival Time: 1149, Processing Time: 14, Priority: 0
Arrival Time: 851, Processing Time: 14, Priority: 0
Arrival Time: 4976, Processing Time: 14, Priority: 0
Arrival Time: 924, Processing Time: 14, Priority: 0
Arrival Time: 4850, Processing Time: 14, Priority: 0
Arrival Time: 4149, Processing Time: 14, Priority: 0
Arrival Time: 3351, Processing Time: 14, Priority: 0
Arrival Time: 2475, Processing Time: 14, Priority: 0
Arrival Time: 651, Processing Time: 14, Priority: 0
Arrival Time: 4526, Processing Time: 14, Priority: 0
Arrival Time: 2325, Processing Time: 14, Priority: 0
Arrival Time: 3151, Processing Time: 14, Priority: 0
Arrival Time: 949, Processing Time: 14, Priority: 0
Arrival Time: 3074, Processing Time: 14, Priority: 0
Arrival Time: 4099, Processing Time: 14, Priority: 0
Arrival Time: 4076, Processing Time: 14, Priority: 0
Arrival Time: 1901, Processing Time: 14, Priority: 0
Arrival Time: 4050, Processing Time: 14, Priority: 0
Arrival Time: 1051, Processing Time: 14, Priority: 0
Arrival Time: 2751, Processing Time: 14, Priority: 0
Arrival Time: 3401, Processing Time: 14, Priority: 0
Arrival Time: 700, Processing Time: 14, Priority: 0
Arrival Time: 3324, Processing Time: 14, Priority: 0
Arrival Time: 3674, Processing Time: 14, Priority: 0
Arrival Time: 474, Processing Time: 14, Priority: 0
Arrival Time: 3601, Processing Time: 14, Priority: 0
Arrival Time: 900, Processing Time: 14, Priority: 0
Arrival Time: 349, Processing Time: 14, Priority: 0
Arrival Time: 2849, Processing Time: 14, Priority: 0
Arrival Time: 4624, Processing Time: 14, Priority: 0
Arrival Time: 3750, Processing Time: 14, Priority: 0
Arrival Time: 3374, Processing Time: 14, Priority: 0
Arrival Time: 2350, Processing Time: 14, Priority: 0
Arrival Time: 4201, Processing Time: 14, Priority: 0
Arrival Time: 4499, Processing Time: 14, Priority: 0
Arrival Time: 2026, Processing Time: 14, Priority: 0
Arrival Time: 2175, Processing Time: 14, Priority: 0
Arrival Time: 675, Processing Time: 15, Priority: 0
Arrival Time: 1524, Processing Time: 15, Priority: 0
Arrival Time: 3250, Processing Time: 15, Priority: 0
Arrival Time: 549, Processing Time: 15, Priority: 0
Arrival Time: 3050, Processing Time: 15, Priority: 0
Arrival Time: 4300, Processing Time: 15, Priority: 0
Arrival Time: 2424, Processing Time: 15, Priority: 0
Arrival Time: 4675, Processing Time: 15, Priority: 0
Arrival Time: 4899, Processing Time: 15, Priority: 0
Arrival Time: 2274, Processing Time: 15, Priority: 0
Arrival Time: 2076, Processing Time: 15, Priority: 0
Arrival Time: 749, Processing Time: 15, Priority: 0
Arrival Time: 126, Processing Time: 15, Priority: 0
Arrival Time: 4724, Processing Time: 15, Priority: 0
Arrival Time: 2901, Processing Time: 15, Priority: 0
Arrival Time: 3701, Processing Time: 15, Priority: 0
Arrival Time: 4550, Processing Time: 15, Priority: 0
Arrival Time: 4251, Processing Time: 15, Priority: 0
Arrival Time: 2300, Processing Time: 15, Priority: 0
Arrival Time: 1324, Processing Time: 15, Priority: 0
Arrival Time: 1374, Processing Time: 15, Priority: 0
Arrival Time: 4025, Processing Time: 15, Priority: 0
Arrival Time: 1549, Processing Time: 15, Priority: 0
Arrival Time: 2924, Processing Time: 15, Priority: 0
Arrival Time: 2374, Processing Time: 15, Priority: 0
Arrival Time: 1801, Processing Time: 15, Priority: 0
Arrival Time: 2400, Processing Time: 15, Priority: 0
Arrival Time: 3549, Processing Time: 15, Priority: 0
Arrival Time: 3924, Processing Time: 15, Priority: 0
Arrival Time: 4601, Processing Time: 15, Priority: 0
Arrival Time: 2049, Processing Time: 15, Priority: 0
Arrival Time: 1601, Processing Time: 15, Priority: 0
Arrival Time: 3976, Processing Time: 15, Priority: 0
Arrival Time: 501, Processing Time: 15, Priority: 0
Arrival Time: 4225, Processing Time: 15, Priority: 0
Arrival Time: 2549, Processing Time: 15, Priority: 0
Arrival Time: 99, Processing Time: 15, Priority: 0
Arrival Time: 2674, Processing Time: 15, Priority: 0
Arrival Time: 424, Processing Time: 15, Priority: 0
Arrival Time: 4926, Processing Time: 15, Priority: 0
Arrival Time: 2250, Processing Time: 15, Priority: 0
Arrival Time: 1099, Processing Time: 15, Priority: 0
Arrival Time: 1025, Processing Time: 15, Priority: 0
Priority queue at time: 5994
Queue size: 291
Arrival Time: 4429, Processing Time: 10, Priority: 0
Arrival Time: 5891, Processing Time: 10, Priority: 0
Arrival Time: 5991, Processing Time: 10, Priority: 0
Arrival Time: 4849, Processing Time: 10, Priority: 0
Arrival Time: 3530, Processing Time: 10, Priority: 0
Arrival Time: 5791, Processing Time: 10, Priority: 0
Arrival Time: 5831, Processing Time: 10, Priority: 0
Arrival Time: 5809, Processing Time: 10, Priority: 0
Arrival Time: 5151, Processing Time: 10, Priority: 0
Arrival Time: 619, Processing Time: 10, Priority: 0
Arrival Time: 3860, Processing Time: 10, Priority: 0
Arrival Time: 5709, Processing Time: 10, Priority: 0
Arrival Time: 5529, Processing Time: 10, Priority: 0
Arrival Time: 2671, Processing Time: 10, Priority: 0
Arrival Time: 4989, Processing Time: 10, Priority: 0
Arrival Time: 5521, Processing Time: 10, Priority: 0
Arrival Time: 2559, Processing Time: 10, Priority: 0
Arrival Time: 2850, Processing Time: 10, Priority: 0
Arrival Time: 3589, Processing Time: 10, Priority: 0
Arrival Time: 5609, Processing Time: 10, Priority: 0
Arrival Time: 5200, Processing Time: 10, Priority: 0
Arrival Time: 459, Processing Time: 10, Priority: 0
Arrival Time: 1910, Processing Time: 10, Priority: 0
Arrival Time: 689, Processing Time: 10, Priority: 0
Arrival Time: 3121, Processing Time: 10, Priority: 0
Arrival Time: 3071, Processing Time: 10, Priority: 0
Arrival Time: 5279, Processing Time: 10, Priority: 0
Arrival Time: 2740, Processing Time: 10, Priority: 0
Arrival Time: 841, Processing Time: 10, Priority: 0
Arrival Time: 5240, Processing Time: 10, Priority: 0
Arrival Time: 2789, Processing Time: 10, Priority: 0
Arrival Time: 5490, Processing Time: 10, Priority: 0
Arrival Time: 2531, Processing Time: 10, Priority: 0
Arrival Time: 5289, Processing Time: 10, Priority: 0
Arrival Time: 3700, Processing Time: 10, Priority: 0
Arrival Time: 5010, Processing Time: 10, Priority: 0
Arrival Time: 1840, Processing Time: 10, Priority: 0
Arrival Time: 1970, Processing Time: 10, Priority: 0
Arrival Time: 5299, Processing Time: 10, Priority: 0
Arrival Time: 3271, Processing Time: 10, Priority: 0
Arrival Time: 2989, Processing Time: 10, Priority: 0
Arrival Time: 3640, Processing Time: 10, Priority: 0
Arrival Time: 2861, Processing Time: 10, Priority: 0
Arrival Time: 3171, Processing Time: 10, Priority: 0
Arrival Time: 3249, Processing Time: 10, Priority: 0
Arrival Time: 2711, Processing Time: 10, Priority: 0
Arrival Time: 3051, Processing Time: 10, Priority: 0
Arrival Time: 3870, Processing Time: 10, Priority: 0
Arrival Time: 2689, Processing Time: 10, Priority: 0
Arrival Time: 3791, Processing Time: 10, Priority: 0
Arrival Time: 770, Processing Time: 10, Priority: 0
Arrival Time: 3751, Processing Time: 10, Priority: 0
Arrival Time: 5201, Processing Time: 11, Priority: 0
Arrival Time: 1401, Processing Time: 11, Priority: 0
Arrival Time: 5049, Processing Time: 11, Priority: 0
Arrival Time: 5075, Processing Time: 11, Priority: 0
Arrival Time: 5124, Processing Time: 11, Priority: 0
Arrival Time: 4874, Processing Time: 11, Priority: 0
Arrival Time: 5649, Processing Time: 11, Priority: 0
Arrival Time: 4775, Processing Time: 11, Priority: 0
Arrival Time: 4576, Processing Time: 11, Priority: 0
Arrival Time: 4451, Processing Time: 11, Priority: 0
Arrival Time: 4401, Processing Time: 11, Priority: 0
Arrival Time: 4326, Processing Time: 11, Priority: 0
Arrival Time: 3900, Processing Time: 11, Priority: 0
Arrival Time: 999, Processing Time: 11, Priority: 0
Arrival Time: 2574, Processing Time: 11, Priority: 0
Arrival Time: 4001, Processing Time: 11, Priority: 0
Arrival Time: 299, Processing Time: 11, Priority: 0
Arrival Time: 524, Processing Time: 11, Priority: 0
Arrival Time: 3949, Processing Time: 11, Priority: 0
Arrival Time: 2126, Processing Time: 11, Priority: 0
Arrival Time: 1225, Processing Time: 11, Priority: 0
Arrival Time: 1126, Processing Time: 11, Priority: 0
Arrival Time: 1450, Processing Time: 11, Priority: 0
Arrival Time: 2700, Processing Time: 11, Priority: 0
Arrival Time: 1250, Processing Time: 11, Priority: 0
Arrival Time: 3774, Processing Time: 11, Priority: 0
Arrival Time: 3651, Processing Time: 11, Priority: 0
Arrival Time: 5399, Processing Time: 11, Priority: 0
Arrival Time: 226, Processing Time: 11, Priority: 0
Arrival Time: 1949, Processing Time: 11, Priority: 0
Arrival Time: 3501, Processing Time: 11, Priority: 0
Arrival Time: 799, Processing Time: 11, Priority: 0
Arrival Time: 825, Processing Time: 11, Priority: 0
Arrival Time: 1750, Processing Time: 11, Priority: 0
Arrival Time: 575, Processing Time: 11, Priority: 0
Arrival Time: 1999, Processing Time: 11, Priority: 0
Arrival Time: 3224, Processing Time: 11, Priority: 0
Arrival Time: 1674, Processing Time: 11, Priority: 0
Arrival Time: 1626, Processing Time: 11, Priority: 0
Arrival Time: 2974, Processing Time: 11, Priority: 0
Arrival Time: 1574, Processing Time: 11, Priority: 0
Arrival Time: 5726, Processing Time: 11, Priority: 0
Arrival Time: 5699, Processing Time: 11, Priority: 0
Arrival Time: 5624, Processing Time: 11, Priority: 0
Arrival Time: 5176, Processing Time: 12, Priority: 0
Arrival Time: 376, Processing Time: 12, Priority: 0
Arrival Time: 5026, Processing Time: 12, Priority: 0
Arrival Time: 4999, Processing Time: 12, Priority: 0
Arrival Time: 2599, Processing Time: 12, Priority: 0
Arrival Time: 4950, Processing Time: 12, Priority: 0
Arrival Time: 2626, Processing Time: 12, Priority: 0
Arrival Time: 2951, Processing Time: 12, Priority: 0
Arrival Time: 4826, Processing Time: 12, Priority: 0
Arrival Time: 4751, Processing Time: 12, Priority: 0
Arrival Time: 4801, Processing Time: 12, Priority: 0
Arrival Time: 4649, Processing Time: 12, Priority: 0
Arrival Time: 1299, Processing Time: 12, Priority: 0
Arrival Time: 4699, Processing Time: 12, Priority: 0
Arrival Time: 625, Processing Time: 12, Priority: 0
Arrival Time: 599, Processing Time: 12, Priority: 0
Arrival Time: 2451, Processing Time: 12, Priority: 0
Arrival Time: 2501, Processing Time: 12, Priority: 0
Arrival Time: 4476, Processing Time: 12, Priority: 0
Arrival Time: 4424, Processing Time: 12, Priority: 0
Arrival Time: 4350, Processing Time: 12, Priority: 0
Arrival Time: 1426, Processing Time: 12, Priority: 0
Arrival Time: 4374, Processing Time: 12, Priority: 0
Arrival Time: 150, Processing Time: 12, Priority: 0
Arrival Time: 2224, Processing Time: 12, Priority: 0
Arrival Time: 2201, Processing Time: 12, Priority: 0
Arrival Time: 2149, Processing Time: 12, Priority: 0
Arrival Time: 2526, Processing Time: 12, Priority: 0
Arrival Time: 3824, Processing Time: 12, Priority: 0
Arrival Time: 3875, Processing Time: 12, Priority: 0
Arrival Time: 5424, Processing Time: 12, Priority: 0
Arrival Time: 5274, Processing Time: 12, Priority: 0
Arrival Time: 3726, Processing Time: 12, Priority: 0
Arrival Time: 400, Processing Time: 12, Priority: 0
Arrival Time: 1876, Processing Time: 12, Priority: 0
Arrival Time: 3625, Processing Time: 12, Priority: 0
Arrival Time: 3525, Processing Time: 12, Priority: 0
Arrival Time: 1825, Processing Time: 12, Priority: 0
Arrival Time: 3426, Processing Time: 12, Priority: 0
Arrival Time: 1725, Processing Time: 12, Priority: 0
Arrival Time: 326, Processing Time: 12, Priority: 0
Arrival Time: 3300, Processing Time: 12, Priority: 0
Arrival Time: 3274, Processing Time: 12, Priority: 0
Arrival Time: 5474, Processing Time: 12, Priority: 0
Arrival Time: 2726, Processing Time: 12, Priority: 0
Arrival Time: 3174, Processing Time: 12, Priority: 0
Arrival Time: 776, Processing Time: 12, Priority: 0
Arrival Time: 5899, Processing Time: 12, Priority: 0
Arrival Time: 49, Processing Time: 12, Priority: 0
Arrival Time: 5675, Processing Time: 12, Priority: 0
Arrival Time: 5350, Processing Time: 12, Priority: 0
Arrival Time: 1476, Processing Time: 13, Priority: 0
Arrival Time: 2826, Processing Time: 13, Priority: 0
Arrival Time: 1274, Processing Time: 13, Priority: 0
Arrival Time: 2774, Processing Time: 13, Priority: 0
Arrival Time: 5751, Processing Time: 13, Priority: 0
Arrival Time: 1500, Processing Time: 13, Priority: 0
Arrival Time: 1200, Processing Time: 13, Priority: 0
Arrival Time: 1926, Processing Time: 13, Priority: 0
Arrival Time: 1074, Processing Time: 13, Priority: 0
Arrival Time: 1174, Processing Time: 13, Priority: 0
Arrival Time: 976, Processing Time: 13, Priority: 0
Arrival Time: 26, Processing Time: 13, Priority: 0
Arrival Time: 1851, Processing Time: 13, Priority: 0
Arrival Time: 250, Processing Time: 13, Priority: 0
Arrival Time: 4175, Processing Time: 13, Priority: 0
Arrival Time: 2099, Processing Time: 13, Priority: 0
Arrival Time: 4124, Processing Time: 13, Priority: 0
Arrival Time: 2801, Processing Time: 13, Priority: 0
Arrival Time: 3850, Processing Time: 13, Priority: 0
Arrival Time: 3800, Processing Time: 13, Priority: 0
Arrival Time: 3451, Processing Time: 13, Priority: 0
Arrival Time: 5326, Processing Time: 13, Priority: 0
Arrival Time: 1975, Processing Time: 13, Priority: 0
Arrival Time: 450, Processing Time: 13, Priority: 0
Arrival Time: 3575, Processing Time: 13, Priority: 0
Arrival Time: 3475, Processing Time: 13, Priority: 0
Arrival Time: 200, Processing Time: 13, Priority: 0
Arrival Time: 874, Processing Time: 13, Priority: 0
Arrival Time: 1774, Processing Time: 13, Priority: 0
Arrival Time: 4274, Processing Time: 13, Priority: 0
Arrival Time: 1700, Processing Time: 13, Priority: 0
Arrival Time: 1650, Processing Time: 13, Priority: 0
Arrival Time: 3201, Processing Time: 13, Priority: 0
Arrival Time: 1351, Processing Time: 13, Priority: 0
Arrival Time: 176, Processing Time: 13, Priority: 0
Arrival Time: 3099, Processing Time: 13, Priority: 0
Arrival Time: 3126, Processing Time: 13, Priority: 0
Arrival Time: 3025, Processing Time: 13, Priority: 0
Arrival Time: 3000, Processing Time: 13, Priority: 0
Arrival Time: 5849, Processing Time: 13, Priority: 0
Arrival Time: 724, Processing Time: 13, Priority: 0
Arrival Time: 5250, Processing Time: 13, Priority: 0
Arrival Time: 5800, Processing Time: 13, Priority: 0
Arrival Time: 5099, Processing Time: 13, Priority: 0
Arrival Time: 2875, Processing Time: 13, Priority: 0
Arrival Time: 924, Processing Time: 14, Priority: 0
Arrival Time: 2650, Processing Time: 14, Priority: 0
Arrival Time: 3750, Processing Time: 14, Priority: 0
Arrival Time: 5150, Processing Time: 14, Priority: 0
Arrival Time: 74, Processing Time: 14, Priority: 0
Arrival Time: 700, Processing Time: 14, Priority: 0
Arrival Time: 1051, Processing Time: 14, Priority: 0
Arrival Time: 349, Processing Time: 14, Priority: 0
Arrival Time: 4499, Processing Time: 14, Priority: 0
Arrival Time: 2350, Processing Time: 14, Priority: 0
Arrival Time: 4850, Processing Time: 14, Priority: 0
Arrival Time: 2475, Processing Time: 14, Priority: 0
Arrival Time: 2751, Processing Time: 14, Priority: 0
Arrival Time: 3324, Processing Time: 14, Priority: 0
Arrival Time: 851, Processing Time: 14, Priority: 0
Arrival Time: 3401, Processing Time: 14, Priority: 0
Arrival Time: 4526, Processing Time: 14, Priority: 0
Arrival Time: 5774, Processing Time: 14, Priority: 0
Arrival Time: 2325, Processing Time: 14, Priority: 0
Arrival Time: 1901, Processing Time: 14, Priority: 0
Arrival Time: 4099, Processing Time: 14, Priority: 0
Arrival Time: 651, Processing Time: 14, Priority: 0
Arrival Time: 2849, Processing Time: 14, Priority: 0
Arrival Time: 2175, Processing Time: 14, Priority: 0
Arrival Time: 4076, Processing Time: 14, Priority: 0
Arrival Time: 1149, Processing Time: 14, Priority: 0
Arrival Time: 4050, Processing Time: 14, Priority: 0
Arrival Time: 4149, Processing Time: 14, Priority: 0
Arrival Time: 4201, Processing Time: 14, Priority: 0
Arrival Time: 2026, Processing Time: 14, Priority: 0
Arrival Time: 3351, Processing Time: 14, Priority: 0
Arrival Time: 3674, Processing Time: 14, Priority: 0
Arrival Time: 3374, Processing Time: 14, Priority: 0
Arrival Time: 474, Processing Time: 14, Priority: 0
Arrival Time: 5225, Processing Time: 14, Priority: 0
Arrival Time: 3601, Processing Time: 14, Priority: 0
Arrival Time: 900, Processing Time: 14, Priority: 0
Arrival Time: 5574, Processing Time: 14, Priority: 0
Arrival Time: 5376, Processing Time: 14, Priority: 0
Arrival Time: 3151, Processing Time: 14, Priority: 0
Arrival Time: 274, Processing Time: 14, Priority: 0
Arrival Time: 5525, Processing Time: 14, Priority: 0
Arrival Time: 949, Processing Time: 14, Priority: 0
Arrival Time: 4624, Processing Time: 14, Priority: 0
Arrival Time: 3074, Processing Time: 14, Priority: 0
Arrival Time: 4976, Processing Time: 14, Priority: 0
Arrival Time: 5924, Processing Time: 14, Priority: 0
Arrival Time: 5299, Processing Time: 14, Priority: 0
Arrival Time: 5599, Processing Time: 14, Priority: 0
Arrival Time: 4899, Processing Time: 15, Priority: 0
Arrival Time: 3549, Processing Time: 15, Priority: 0
Arrival Time: 99, Processing Time: 15, Priority: 0
Arrival Time: 2424, Processing Time: 15, Priority: 0
Arrival Time: 5824, Processing Time: 15, Priority: 0
Arrival Time: 4926, Processing Time: 15, Priority: 0
Arrival Time: 2674, Processing Time: 15, Priority: 0
Arrival Time: 126, Processing Time: 15, Priority: 0
Arrival Time: 2274, Processing Time: 15, Priority: 0
Arrival Time: 2924, Processing Time: 15, Priority: 0
Arrival Time: 5876, Processing Time: 15, Priority: 0
Arrival Time: 3976, Processing Time: 15, Priority: 0
Arrival Time: 749, Processing Time: 15, Priority: 0
Arrival Time: 2901, Processing Time: 15, Priority: 0
Arrival Time: 2549, Processing Time: 15, Priority: 0
Arrival Time: 5499, Processing Time: 15, Priority: 0
Arrival Time: 4601, Processing Time: 15, Priority: 0
Arrival Time: 1025, Processing Time: 15, Priority: 0
Arrival Time: 3701, Processing Time: 15, Priority: 0
Arrival Time: 5974, Processing Time: 15, Priority: 0
Arrival Time: 4251, Processing Time: 15, Priority: 0
Arrival Time: 1099, Processing Time: 15, Priority: 0
Arrival Time: 1374, Processing Time: 15, Priority: 0
Arrival Time: 4724, Processing Time: 15, Priority: 0
Arrival Time: 1801, Processing Time: 15, Priority: 0
Arrival Time: 3050, Processing Time: 15, Priority: 0
Arrival Time: 5550, Processing Time: 15, Priority: 0
Arrival Time: 3924, Processing Time: 15, Priority: 0
Arrival Time: 1524, Processing Time: 15, Priority: 0
Arrival Time: 4025, Processing Time: 15, Priority: 0
Arrival Time: 1324, Processing Time: 15, Priority: 0
Arrival Time: 1549, Processing Time: 15, Priority: 0
Arrival Time: 675, Processing Time: 15, Priority: 0
Arrival Time: 2049, Processing Time: 15, Priority: 0
Arrival Time: 4300, Processing Time: 15, Priority: 0
Arrival Time: 2400, Processing Time: 15, Priority: 0
Arrival Time: 4550, Processing Time: 15, Priority: 0
Arrival Time: 5451, Processing Time: 15, Priority: 0
Arrival Time: 2076, Processing Time: 15, Priority: 0
Arrival Time: 2374, Processing Time: 15, Priority: 0
Arrival Time: 549, Processing Time: 15, Priority: 0
Arrival Time: 4225, Processing Time: 15, Priority: 0
Arrival Time: 5951, Processing Time: 15, Priority: 0
Arrival Time: 2250, Processing Time: 15, Priority: 0
Arrival Time: 4675, Processing Time: 15, Priority: 0
Arrival Time: 424, Processing Time: 15, Priority: 0
Arrival Time: 1601, Processing Time: 15, Priority: 0
Arrival Time: 2300, Processing Time: 15, Priority: 0
Arrival Time: 3250, Processing Time: 15, Priority: 0
Arrival Time: 501, Processing Time: 15, Priority: 0
Priority queue at time: 6993
Queue size: 341
Arrival Time: 6989, Processing Time: 6, Priority: 0
Arrival Time: 6851, Processing Time: 10, Priority: 0
Arrival Time: 6600, Processing Time: 10, Priority: 0
Arrival Time: 6760, Processing Time: 10, Priority: 0
Arrival Time: 6771, Processing Time: 10, Priority: 0
Arrival Time: 6980, Processing Time: 10, Priority: 0
Arrival Time: 6640, Processing Time: 10, Priority: 0
Arrival Time: 6830, Processing Time: 10, Priority: 0
Arrival Time: 6301, Processing Time: 10, Priority: 0
Arrival Time: 6341, Processing Time: 10, Priority: 0
Arrival Time: 6040, Processing Time: 10, Priority: 0
Arrival Time: 6439, Processing Time: 10, Priority: 0
Arrival Time: 6060, Processing Time: 10, Priority: 0
Arrival Time: 4849, Processing Time: 10, Priority: 0
